condition,mouse,FOV,day,sample_id,source_file,roi_index,roi_label,roi_x,roi_y,n_frames,mean_signal,std_signal,min_signal,max_signal,baseline_center,threshold,n_events,mean_event_duration,max_event_duration,mean_event_amplitude,max_event_amplitude,auc_above_baseline,peak_frame,peak_value,global_slope,Cluster,PCA1,PCA2,UMAP1,UMAP2
sham,V528,Reg01_z260,d1,sham_V528_Reg01_z260_d1,data_d1.mat,416,ROI416,186.0,933.0,2088,0.17047497979686208,0.07230317229168201,-0.005702879027699912,0.4516212181202172,0.12910401923447792,0.21667024671261637,8,10.0,30.0,0.19580457480335256,0.32251719888573926,21.484386647835876,284.0,0.4516212181202172,4.154003836677717e-05,0,-0.14916357,-0.3998156,6.2844367,-0.6977562
unresp,U863,Reg01_z158,d7,unresp_U863_Reg01_z158_d7,data_d7.mat,35,ROI35,865.0,800.0,2088,0.1537302248180652,0.07304320639724364,-0.12851413500728792,0.4184986116874546,0.15818521473286198,0.3111598486853288,6,6.833333333333333,12.0,0.20566703323148272,0.26031339695459266,52.74243866127193,1271.0,0.4184986116874546,2.8174437654037757e-06,0,-0.16815585,0.16866322,3.5325255,3.479372
inh,U872,Reg01_z187,d15,inh_U872_Reg01_z187_d15,data_d15.mat,85,ROI85,529.0,615.0,2088,,,,,,,0,,,,,,,,,0,-0.15484765,0.24115185,-17.46933,6.327469
inh,U865,Reg02_z181,d9,inh_U865_Reg02_z181_d9,data_d9.mat,99,ROI99,463.0,955.0,2088,0.2503181632138131,0.10358153363854711,-0.0730408172746455,0.7238188972187941,0.23637275980935152,0.463084510745413,8,5.0,8.0,0.36752407078257393,0.4874461374094426,76.00820607758799,488.0,0.7238188972187941,-1.3282663436112397e-05,0,-0.04501486,0.41257036,5.430043,5.6407175
inh,U872,Reg01_z303,d11,inh_U872_Reg01_z303_d11,data_d11.mat,212,ROI212,613.0,737.0,2088,0.1756826966666364,0.06927979631392185,0.02785598966893407,0.45719325139922834,0.18742977806157446,0.3781002076467884,2,4.5,6.0,0.23444743569946622,0.2697634733376539,28.528511698660296,957.0,0.45719325139922834,-1.0253459900288012e-06,0,-0.18555889,0.55030096,1.4907261,8.027875
unresp,U235,Reg01_z234,d3,unresp_U235_Reg01_z234_d3,data_d3.mat,83,ROI83,497.0,839.0,2088,0.15576414968944224,0.05308990806112687,0.01885579132401687,0.3853295107527032,0.20047387245484793,0.3385603426588356,1,6.0,6.0,0.18485563829785528,0.18485563829785528,10.026734823437186,54.0,0.3853295107527032,-4.109773062258418e-05,0,-0.22108567,0.450867,-0.77042055,6.6741347
sham,U146,Reg01_z162,d3,sham_U146_Reg01_z162_d3,data_d3.mat,262,ROI262,988.0,500.0,2088,,,,,,,0,,,,,,,,,0,-0.15484765,0.24115185,-9.0964575,16.219748
unresp,V529,Reg03_z272,d23,unresp_V529_Reg03_z272_d23,data_d23.mat,90,ROI90,528.0,729.0,2088,0.11500519168709196,0.0676605003080539,-0.021008404275790277,0.6056610529751636,0.10091627706197948,0.18390629302577446,22,8.818181818181818,28.0,0.2084398649387958,0.5047447759131841,58.846353506264876,1937.0,0.6056610529751636,-3.1824682258147147e-06,1,-0.15483502,-0.5929676,11.5424595,-0.070167646
inh,U413,Reg03_z234,d5,inh_U413_Reg03_z234_d5,data_d5.mat,158,ROI158,558.0,293.0,2088,0.26904624293048307,0.14592028577974653,-0.019470788694841534,0.8595528004614622,0.23809678904788428,0.6145168475746121,10,5.3,8.0,0.5134796845463797,0.6214560114135779,139.7271539479163,1335.0,0.8595528004614622,3.253156155492758e-05,0,0.048722595,0.35889482,6.135585,5.511416
resp,T650,Reg01_z175,d7,resp_T650_Reg01_z175_d7,data_d7.mat,188,ROI188,900.0,220.0,2088,0.11647788398768869,0.06309976125451544,-0.019240000578428524,0.35722331686188785,0.15191944957822384,0.3183008543552156,0,,,,,5.700367430101745,162.0,0.35722331686188785,-1.541521600310569e-05,0,-0.23928031,0.20663603,14.484062,13.474877
unresp,U664,Reg01_z282,d23,unresp_U664_Reg01_z282_d23,data_d23.mat,169,ROI169,966.0,426.0,2088,0.22663258081465282,0.15133007622929878,-0.0070522544372786005,2.569212582077935,0.23344355035932812,0.42982220389774073,3,9.0,16.0,1.0410237801506426,2.335769031718607,62.15963464253446,312.0,2.569212582077935,-2.9634380747841856e-05,0,0.020398308,0.07784572,2.4667487,1.9415383
resp,T649,Reg01_z162,d5,resp_T649_Reg01_z162_d5,data_d5.mat,169,ROI169,868.0,536.0,2088,0.14275302204479226,0.04972880776875373,0.025635105364120676,0.3373553411440909,0.12056611673830128,0.22546293423008984,6,5.5,7.0,0.18662315419090372,0.2167892244057896,21.316391344481772,116.0,0.3373553411440909,6.781443159653862e-06,0,-0.22749355,0.35193464,3.4882126,4.9133945
sham,U146,Reg01_z124,d3,sham_U146_Reg01_z124_d3,data_d3.mat,270,ROI270,261.0,743.0,2088,0.16867705474117284,0.09989021974813501,0.023704134404809722,0.924547094554525,0.17386676074313334,0.2881436394300283,3,11.0,15.0,0.40403010960775604,0.7506803338113917,15.566891263788069,173.0,0.924547094554525,-0.00010453112360192116,0,-0.14992836,-0.10393393,2.7846682,0.3870517
inh,U412,Reg01_z241,d3,inh_U412_Reg01_z241_d3,data_d3.mat,224,ROI224,631.0,302.0,2088,0.1476932799379514,0.06499347962866764,-0.06498963551862348,0.5186701552785548,0.1650510300054074,0.33533846849242877,1,9.0,9.0,0.3536191252731473,0.3536191252731473,31.507090432926702,203.0,0.5186701552785548,-3.206329283705036e-05,0,-0.18432322,0.16153024,1.0790343,1.5954596
resp,T649,Reg01_z184,d23,resp_T649_Reg01_z184_d23,data_d23.mat,194,ROI194,732.0,908.0,2088,0.21141232778910068,0.31861157338236973,-0.00806678996281714,4.043492322210706,0.18441037897213927,0.36689269276233194,10,14.4,31.0,1.0366671020229468,3.8590819432385666,146.78482861172392,2054.0,4.043492322210706,3.5655788723916545e-05,1,0.17063075,-0.7338756,6.435048,-1.2582842
inh,U412,Reg01_z296,d15,inh_U412_Reg01_z296_d15,data_d15.mat,365,ROI365,325.0,854.0,2088,0.14195846038807752,0.04732547754147544,-0.005237885791420588,0.3418191021484243,0.14708909602890144,0.25531420403158817,2,5.0,6.0,0.16531834623434674,0.19473000611952287,18.30604165503872,310.0,0.3418191021484243,-2.252401768556968e-05,0,-0.23744377,0.4858895,-0.077893555,7.327229
sham,U413,Reg01_z268,d23,sham_U413_Reg01_z268_d23,data_d23.mat,370,ROI370,7.0,788.0,2088,,,,,,,0,,,,,,,,,0,-0.15484765,0.24115185,-7.1008763,21.804081
inh,U480,Reg01_z244,d1,inh_U480_Reg01_z244_d1,data_d1.mat,300,ROI300,864.0,177.0,2088,0.17351087179489225,0.0909911989436106,-0.01060877950587058,1.1772216468066514,0.18594802303271651,0.3687485930241436,4,7.5,11.0,0.5670969808951069,0.9912736237739349,44.73500470483188,459.0,1.1772216468066514,-3.32531040153645e-05,0,-0.1189269,0.2049723,2.274623,3.4238749
inh,U865,Reg01_z117,d1,inh_U865_Reg01_z117_d1,data_d1.mat,181,ROI181,86.0,573.0,2088,0.16869756908812106,0.08204424176672968,-0.0017684361387155134,0.5546034097770252,0.16577388491257478,0.34703895162352505,11,5.636363636363637,12.0,0.2559536152040333,0.3888295248644504,67.85086211933881,1921.0,0.5546034097770252,-3.157253039909325e-06,0,-0.13333693,0.17647521,7.2025113,3.6111207
sham,U875,Reg01_z146,d11,sham_U875_Reg01_z146_d11,data_d11.mat,209,ROI209,440.0,341.0,2088,0.20531861814814642,0.09766375179405277,-0.003539969167119457,1.0198470859538917,0.21851099456260004,0.46009832162113945,5,7.8,16.0,0.49733587324398537,0.8013360913912917,56.618172322922454,47.0,1.0198470859538917,-2.3595627461860038e-05,0,-0.07363187,0.09894716,3.0354242,2.7547493
sham,U146,Reg03_z257,d1,sham_U146_Reg03_z257_d1,data_d1.mat,204,ROI204,615.0,384.0,2088,0.4532107700551386,0.280685390817564,0.006085890430912376,1.3404277157036866,0.4692036445737196,1.1004810636140954,1,5.0,5.0,0.871224071129967,0.871224071129967,29.695394114225223,128.0,1.3404277157036866,-0.0007868233783392543,2,0.16259846,0.76598793,7.758347,8.181817
resp,U194,Reg01_z246,d1,resp_U194_Reg01_z246_d1,data_d1.mat,269,ROI269,934.0,451.0,2088,0.16781208413817064,0.07520548578791074,0.005366623582303461,0.9799285449215814,0.16927184859512345,0.27387033603407,4,9.5,20.0,0.32893499492275186,0.810656696326458,27.216049823872968,677.0,0.9799285449215814,-8.094661083987585e-06,0,-0.14296046,-0.10265033,3.2351773,0.9204039
sham,U875,Reg01_z199,d23,sham_U875_Reg01_z199_d23,data_d23.mat,351,ROI351,308.0,762.0,2088,0.7033411352489072,0.3496718550738209,0.10127478289575786,2.6482697146248326,0.9107438743489383,2.089447574212155,1,5.0,5.0,1.7375258402758944,1.7375258402758944,34.72324964583477,1.0,2.6482697146248326,-0.000944713589160289,2,0.530161,0.99975735,9.970285,7.4269013
unresp,U664,Reg02_z183,d5,unresp_U664_Reg02_z183_d5,data_d5.mat,255,ROI255,689.0,237.0,2088,0.19350056297668736,0.05897660981836604,0.07269838029489115,0.33976394924058606,0.20154646511273508,0.3128771692778267,1,3.0,3.0,0.13821748412785098,0.13821748412785098,4.471485342472727,160.0,0.33976394924058606,0.0003285456905033536,0,-0.20459056,0.7528616,2.2832513,10.011383
sham,V528,Reg01_z233,d23,sham_V528_Reg01_z233_d23,data_d23.mat,313,ROI313,170.0,630.0,2088,0.18153844963558677,0.07171022425199694,0.017388051458395035,0.5095625557308154,0.175226937952756,0.3001770953108055,3,7.666666666666667,9.0,0.29255180278860676,0.3343356177780594,17.16473324673344,495.0,0.5095625557308154,-1.1242198525014929e-05,0,-0.17268386,0.25131264,1.0501934,3.4064057
unresp,U848,Reg01_z245,d7,unresp_U848_Reg01_z245_d7,data_d7.mat,236,ROI236,1006.0,185.0,2088,,,,,,,0,,,,,,,,,0,-0.15484765,0.24115185,-11.6534,24.286152
unresp,T644,Reg01_z176,d9,unresp_T644_Reg01_z176_d9,data_d9.mat,204,ROI204,947.0,109.0,2088,0.37227085337852184,0.12822817619470278,-0.020770264810234362,0.9102173875261267,0.3761109213229229,0.6861680903284948,6,4.333333333333333,6.0,0.42177505171551405,0.5341064662032038,95.7331121253257,1989.0,0.9102173875261267,-1.949045794642634e-06,0,0.09737287,0.6394996,6.446192,7.2754993
unresp,U848,Reg01_z245,d3,unresp_U848_Reg01_z245_d3,data_d3.mat,102,ROI102,318.0,1019.0,2088,,,,,,,0,,,,,,,,,0,-0.15484765,0.24115185,15.168235,-14.233724
unresp,U848,Reg01_z149,d9,unresp_U848_Reg01_z149_d9,data_d9.mat,326,ROI326,651.0,237.0,2088,0.12565990503382496,0.07031800569982735,-0.020809424416529516,0.5405899383609636,0.11129498782015568,0.21192377728650813,22,7.5,26.0,0.19438134229961038,0.4292949505408079,62.659466992745095,1089.0,0.5405899383609636,-6.091300142372895e-06,1,-0.1498799,-0.45386562,11.081126,-0.44848123
unresp,U236,Reg01_z263,d5,unresp_U236_Reg01_z263_d5,data_d5.mat,373,ROI373,771.0,136.0,2088,0.1484939161321101,0.06838130169635592,-0.006979100610880266,0.5603426974033909,0.12794067176526266,0.24885884309878467,9,6.555555555555555,10.0,0.22805506107656692,0.43240202563812824,35.955765972053186,566.0,0.5603426974033909,1.0323001576670988e-05,0,-0.18790847,0.16686329,5.829981,3.6485946
unresp,T652,Reg01_z112,d11,unresp_T652_Reg01_z112_d11,data_d11.mat,133,ROI133,417.0,245.0,2088,0.2042314318008352,0.08005031403916688,0.01682553895797955,0.6422387728382335,0.20137866128826604,0.4174457783216292,3,5.666666666666667,10.0,0.32740468897041186,0.44086011154996746,52.79600469818582,174.0,0.6422387728382335,-2.5358776428465626e-05,0,-0.117880344,0.39525983,2.2290761,6.40872
inh,U413,Reg03_z135,d3,inh_U413_Reg03_z135_d3,data_d3.mat,451,ROI451,389.0,224.0,2088,0.1440304587096846,0.05970345262012749,-0.06773915270493684,0.3107751597839919,0.10616160039719076,0.3199385669351459,0,,,,,44.502304388772686,541.0,0.3107751597839919,3.201764731317541e-06,0,-0.18713373,0.21072623,13.90392,14.294991
inh,U412,Reg01_z188,d11,inh_U412_Reg01_z188_d11,data_d11.mat,386,ROI386,174.0,333.0,2088,0.15513227835671753,0.09360605465717957,-0.09387195264686869,0.6674657175362378,0.15719275364704308,0.3236986346364309,7,6.0,16.0,0.26582070573792665,0.5102729638891947,37.89629092688086,480.0,0.6674657175362378,1.8111447900041383e-05,0,-0.16477731,0.14437987,4.5100293,3.0342128
resp,T649,Reg01_z235,d23,resp_T649_Reg01_z235_d23,data_d23.mat,173,ROI173,441.0,887.0,2088,0.1527402959644075,0.18570052184163693,-0.1302070217004492,2.0362731946649104,0.13625129122363053,0.3046628155091925,8,8.75,21.0,0.6025870818359778,1.90002190344128,58.965653382111654,717.0,2.0362731946649104,-3.578589195617178e-05,0,-0.07657644,-0.16534789,5.381405,0.6606741
inh,U411,Reg03_z147,d1,inh_U411_Reg03_z147_d1,data_d1.mat,370,ROI370,935.0,193.0,2088,0.04841073596192688,0.038755778224944804,-0.04063725969498916,0.12147315461963851,0.010558647894129301,0.14326716341358303,0,,,,,2.9381924259288152,59.0,0.12147315461963851,0.0010661974889207512,0,-0.303489,0.13872373,12.17381,14.206746
unresp,U235,Reg02_z166,d1,unresp_U235_Reg02_z166_d1,data_d1.mat,395,ROI395,82.0,37.0,2088,,,,,,,0,,,,,,,,,0,-0.15484765,0.24115185,-10.473412,-13.066463
sham,U411,Reg01_z135,d7,sham_U411_Reg01_z135_d7,data_d7.mat,112,ROI112,478.0,775.0,2088,0.16029527447390882,0.0994694166814582,-0.2686254229172914,0.5094495026714122,0.22138825114734612,0.46617780981334433,1,3.0,3.0,0.2880612515240661,0.2880612515240661,27.863385577551476,1590.0,0.5094495026714122,-2.8430312554501842e-05,0,-0.19440776,0.7091964,2.6002626,9.779856
unresp,U234,Reg02_z150,d15,unresp_U234_Reg02_z150_d15,data_d15.mat,198,ROI198,959.0,692.0,2088,0.145295713004495,0.1500607973970659,-0.2548036735227096,1.6560846940911387,0.14028971622671693,0.28534100427215514,11,11.454545454545455,26.0,0.5660929756804389,1.5157949778644217,81.34200312914373,1739.0,1.6560846940911387,-2.2063861797167966e-05,1,-0.05751829,-0.5217249,6.9284477,-0.5008915
unresp,U863,Reg01_z158,d7,unresp_U863_Reg01_z158_d7,data_d7.mat,114,ROI114,653.0,289.0,2088,0.1632301626385952,0.15693732459763074,-0.008576517524361994,1.8616156179648387,0.12765952271358127,0.25329765289787787,17,12.764705882352942,50.0,0.45723612084137527,1.7339560952512574,112.5226016169938,902.0,1.8616156179648387,-2.6200314180663392e-05,1,0.021111589,-1.130961,11.88739,2.513436
sham,U411,Reg03_z123,d5,sham_U411_Reg03_z123_d5,data_d5.mat,249,ROI249,322.0,544.0,2088,0.10768747524015357,0.04514300316544824,-0.014838877271570102,0.36651516032515474,0.12127629531659087,0.23249644223178778,4,6.25,8.0,0.18708401264816646,0.24523886500856387,23.901702361605032,1056.0,0.36651516032515474,-2.978682141934351e-06,0,-0.2537114,0.29265526,1.3961202,4.7038217
inh,U412,Reg02_z199,d23,inh_U412_Reg02_z199_d23,data_d23.mat,244,ROI244,839.0,573.0,2088,0.16837495829491728,0.05460371122307505,0.018001288595170285,0.35301169167337937,0.16361161306422897,0.3299259329635468,0,,,,,24.280722872330955,295.0,0.35301169167337937,-8.357433245222763e-06,0,-0.17866537,0.2446206,14.395182,12.649862
sham,V533,Reg01_z113,d7,sham_V533_Reg01_z113_d7,data_d7.mat,77,ROI77,889.0,220.0,2088,0.23725724039314844,0.0770695201406865,0.10850580479545936,0.4310316970305773,0.25026922701897186,0.3681735432528142,1,3.0,3.0,0.18076247001160545,0.18076247001160545,1.6662834264702941,21.0,0.4310316970305773,-0.0010466915364057891,0,-0.18416429,0.79028857,2.973281,9.502336
inh,U865,Reg01_z144,d9,inh_U865_Reg01_z144_d9,data_d9.mat,161,ROI161,104.0,183.0,2088,0.2954812399490686,0.2822607095370113,0.02017061568047764,2.775238661923215,0.2294854040728342,0.4289350221507773,22,10.363636363636363,24.0,0.8201847721799544,2.5457532578503805,195.00769321761547,1.0,2.775238661923215,4.241871257321801e-06,1,0.23708645,-0.49309167,11.308152,0.96872926
sham,U875,Reg01_z170,d5,sham_U875_Reg01_z170_d5,data_d5.mat,247,ROI247,557.0,107.0,2088,0.14718803040302192,0.07608757108520292,-0.02259532571353425,0.594894218968113,0.1552491439974996,0.35743939457643614,6,4.833333333333333,9.0,0.3236068980359146,0.43964507497061345,45.96538844938566,1.0,0.594894218968113,-2.4106635362512005e-05,0,-0.18016279,0.36834008,3.6279888,5.593803
resp,U719,Reg02_z194,d11,resp_U719_Reg02_z194_d11,data_d11.mat,246,ROI246,779.0,447.0,2088,0.6851492907898171,0.3311918499612264,0.0314326475035251,2.230393150423445,1.0796611247777106,2.147796454092729,0,,,,,63.70890609315061,90.0,2.230393150423445,-0.000239502935267072,2,0.4950116,0.70807314,10.077113,7.3700547
resp,U194,Reg01_z199,d7,resp_U194_Reg01_z199_d7,data_d7.mat,333,ROI333,863.0,558.0,2088,0.16251932386353923,0.06264717761147919,0.004763571210647721,0.3918207804408479,0.17562169901007207,0.335155773450534,3,5.333333333333333,7.0,0.19140068592256854,0.21619908143077582,22.834186580347893,918.0,0.3918207804408479,6.840736138397726e-06,0,-0.20256886,0.44143087,1.5410666,6.888473
unresp,U848,Reg01_z129,d23,unresp_U848_Reg01_z129_d23,data_d23.mat,121,ROI121,772.0,594.0,2088,0.22530672723220166,0.15416285812061206,-0.08667087392864312,0.7502685458103302,0.1692521848672955,0.5624223552506687,9,7.777777777777778,13.0,0.5189541538019786,0.5810163609430347,186.4607844959823,1118.0,0.7502685458103302,2.975007759091874e-06,0,0.055140465,0.061038345,5.265735,3.081733
inh,U865,Reg01_z176,d23,inh_U865_Reg01_z176_d23,data_d23.mat,418,ROI418,391.0,258.0,2088,0.08935701226825583,0.032352005356984105,0.02636899055575743,0.17939907290030724,0.07745470558752157,0.12228517889329173,1,8.0,8.0,0.10194436731278567,0.10194436731278567,1.11249861822586,51.0,0.17939907290030724,0.000973232329702377,0,-0.2849394,0.20926489,-0.002807824,3.188421
resp,U545,Reg01_z243,d7,resp_U545_Reg01_z243_d7,data_d7.mat,391,ROI391,5.0,881.0,2088,,,,,,,0,,,,,,,,,0,-0.15484765,0.24115185,-10.032706,-5.6899433
resp,U146,Reg03_z192,d5,resp_U146_Reg03_z192_d5,data_d5.mat,183,ROI183,926.0,482.0,2088,0.5368585819620937,0.5060799948369938,0.0,3.0081989131916194,0.533149072332803,1.3643206076741916,9,19.0,29.0,1.6231868340629707,2.4750498408588166,371.1116207516425,1366.0,3.0081989131916194,1.766573599868727e-05,2,0.7399667,-0.7841051,9.408838,5.8692217
resp,U194,Reg01_z224,d1,resp_U194_Reg01_z224_d1,data_d1.mat,167,ROI167,297.0,539.0,2088,0.3183172358649366,0.10379055902593647,0.010380762313630807,0.6737345253326836,0.3094130392401445,0.5430586464636177,9,5.333333333333333,8.0,0.3158174403837067,0.3643214860925391,84.32198377375914,1770.0,0.6737345253326836,2.0840554819093368e-05,0,0.027697388,0.42986035,6.22478,6.0749784
resp,V530,Reg01_z128,d5,resp_V530_Reg01_z128_d5,data_d5.mat,78,ROI78,777.0,437.0,2088,0.13583251658603918,0.10249465526179556,0.0,0.34171892527795933,0.1549025697397125,0.27529428074132856,1,9.0,9.0,0.18681635553824683,0.18681635553824683,2.148322311745039,39.0,0.34171892527795933,-0.0015485485359004588,0,-0.26081586,0.1538013,0.8706421,1.8294399
unresp,U863,Reg01_z158,d23,unresp_U863_Reg01_z158_d23,data_d23.mat,350,ROI350,856.0,394.0,2088,0.3982970684538346,0.0371668843418556,0.32691152529023065,0.4672677585756058,0.3910042801146934,0.49429662325198004,0,,,,,0.19486957918559444,7.0,0.4672677585756058,-0.0005997123813206345,0,0.0107268505,0.45738578,10.237046,9.74919
inh,U872,Reg01_z187,d15,inh_U872_Reg01_z187_d15,data_d15.mat,167,ROI167,850.0,147.0,2088,0.2797392307132718,0.19220748956686307,-0.011000399269212953,0.7501500020921823,0.16090233859665398,0.38993996805136044,7,7.571428571428571,13.0,0.4894486995920344,0.5892476634955284,33.10385854240835,142.0,0.7501500020921823,0.000846615947839932,0,-0.017035563,0.16812225,4.073226,3.3726118
inh,U411,Reg03_z272,d5,inh_U411_Reg03_z272_d5,data_d5.mat,94,ROI94,645.0,49.0,2088,0.1560969725698963,0.0618478506838144,-0.004482061650432829,0.6454984988047876,0.13429583538716458,0.2620917799899878,11,6.454545454545454,26.0,0.2016577296101272,0.511202663417623,72.97033759191385,940.0,0.6454984988047876,9.716444947924813e-06,0,-0.12771833,-0.13955052,7.133045,1.165042
resp,U194,Reg02_z171,d15,resp_U194_Reg02_z171_d15,data_d15.mat,224,ROI224,957.0,865.0,2088,0.0872437782552536,0.07278579980408449,-0.02561980971856646,0.7463632731143609,0.07440857437074974,0.207019969915986,9,10.11111111111111,22.0,0.2615762368087764,0.6719546987436111,58.27058996956539,552.0,0.7463632731143609,-1.900486160555622e-05,0,-0.19432458,-0.35511142,5.8423357,0.2592312
unresp,U235,Reg01_z252,d1,unresp_U235_Reg01_z252_d1,data_d1.mat,240,ROI240,234.0,113.0,2088,0.1489398054658317,0.08870904768398183,-0.012900791677089688,0.756771649664354,0.0980582814191665,0.22461110600005188,13,10.0,26.0,0.27573912304237597,0.6587133682451874,59.543858929211176,511.0,0.756771649664354,2.6215040659953806e-05,1,-0.124103405,-0.4486019,7.8773446,-0.30032855
sham,V529,Reg03_z272,d15,sham_V529_Reg03_z272_d15,data_d15.mat,234,ROI234,491.0,912.0,2088,0.24247474984898462,0.010872177699069464,0.2216383133558772,0.26601589898513917,0.24323281760261084,0.2594250520124871,0,,,,,0.03521527034546543,9.0,0.26601589898513917,0.0018927083496741717,0,-0.10147281,0.32973215,10.388728,10.878184
inh,U413,Reg03_z267,d15,inh_U413_Reg03_z267_d15,data_d15.mat,109,ROI109,723.0,1005.0,2088,,,,,,,0,,,,,,,,,0,-0.15484765,0.24115185,-17.441545,6.3278055
unresp,U235,Reg01_z278,d7,unresp_U235_Reg01_z278_d7,data_d7.mat,145,ROI145,736.0,449.0,2088,0.13546306964711324,0.046144876817352035,0.006589885569274474,0.2860164008324532,0.1271485159051607,0.23478434430772327,3,4.666666666666667,6.0,0.14965676516272225,0.15886788492729254,44.98071438621629,112.0,0.2860164008324532,4.161460340650227e-06,0,-0.2248686,0.48233095,0.64078736,6.854387
sham,V528,Reg01_z206,d15,sham_V528_Reg01_z206_d15,data_d15.mat,165,ROI165,774.0,770.0,2088,0.12697523693590357,0.048977984928355325,0.008341345249330976,0.2892712114498607,0.1441310019435938,0.29477386165331665,0,,,,,2.7968948242320266,51.0,0.2892712114498607,-0.00012425388386247443,0,-0.23896405,0.2144978,14.396959,13.610141
